Date,Time,Game ID,SR,SR Finish,Delta,Streak #,Win/ Loss/Draw,My Team's SR,Enemy Team's SR,Delta,Teammate,,,,,,Enemy Team,,,,,,Map,Round,Cap Score,Score/ Distance,Time Left,D/A/CP,Length of Match,Character,,,Communication level,Note,Physicological condition,Elim,ObjKills,ObjTime,Dam,Heal,Death,Weapon Acc,KillStreak,Offensive Assists,Defensive Assists,Scoped
,,,2619,2600,-19,-2,L,2597,2596,-1,JustWingit,Hawstin,WolfGriffen,Exiled,Darthrui,Maestro,Master24,Phonoi,Paella,Phloxine,FranktheTank,Soldier67,Eichenwalde,1,1,126.81,0,Attack,6,Zen,,,2,,Meh,,,,,,,,,,,
,,,,,,-2,L,2597,2596,-1,JustWingit,Hawstin,WolfGriffen,Exiled,Darthrui,Maestro,Master25,Phonoi,Paella,Phloxine,FranktheTank,Soldier68,Eichenwalde,2,2,126.82,Check,Defend,6,Mercy,,,,,Meh,,,,,,,,,,,
,,,2600,2572,-28,-3,L,2594,2583,-11,JustWingit,Smexy,SageBh,BearSteaks,Fr3nchtoast,Grimace,BackTrack454,Darthrui,HellaRude,Katrina,BonkRipper,Hanzo,Hollywood,1,3,79.06,0:30,Defend,7.5,Zen,An,,,,Meh,,,,,,,,,,,
,,,,,,-3,L,2594,2583,-11,JustWingit,Smexy,SageBh,BearSteaks,Fr3nchtoast,Grimace,BackTrack454,Darthrui,HellaRude,Katrina,BonkRipper,Hanzo,Hollywood,2,0,,0,Attack,Check,Zen,,,,,Meh,,,,,,,,,,,
,,,2572,2598,26,1,W,2567,2591,24,JustWingit,Paradoxx,Mizuhikari,PapisArina,Claudio333898,Herc,BackTrack454,GuezeSbaldo,Elifish,Darthrui,Dawa482,Petecheville,Temple of Anubis,1,0,,0,Defend,4,Symmetra,,,2,,Good,,,,,,,,,,,
,,,,,,1,W,2567,2591,24,JustWingit,Paradoxx,Mizuhikari,PapisArina,Claudio333899,Herc,BackTrack455,GuezeSbaldo,Elifish,Darthrui,Dawa483,Petecheville,Temple of Anubis,2,1,,Check,Attack,Check,Lucio,,,2,,Good,,,,,,,,,,,
,,,2598,2623,25,2,W,2604,2588,-16,JustWingit,Janboebi,Bundanyah,SuperMurloc,Crazee,MisterZebb,ThatBroGuy,Papisarina,Illusion,IPlayMccree,Claudio33389,herc,Route 66,1,3,74.5,0,Attack,8.5,Mercy,,,2,,Good,,,,,,,,,,,
,,,,,,2,W,2604,2588,-16,JustWingit,Janboebi,Bundanyah,SuperMurloc,Crazee,MisterZebb,ThatBroGuy,Papisarina,Illusion,IPlayMccree,Claudio33389,herc,Route 66,2,3,74.5,0:20,Defend,8.5,Mercy,,,2,,Good,,,,,,,,,,,
,,,,,,2,W,2604,2588,-16,JustWingit,Janboebi,Bundanyah,SuperMurloc,Crazee,MisterZebb,ThatBroGuy,Papisarina,Illusion,IPlayMccree,Claudio33389,herc,Route 66,3,0,52.22,0,Attack,1,Mercy,,,2,,Good,,,,,,,,,,,
,20:30,,,,,2,W,2604,2588,-16,JustWingit,Janboebi,Bundanyah,SuperMurloc,Crazee,MisterZebb,ThatBroGuy,Papisarina,Illusion,IPlayMccree,Claudio33389,herc,Route 66,4,0,41.11,0,Defend,1.5,Mercy,,,2,,Good,,,,,,,,,,,
,,,2623,2655,32,3,W,2904,2901,-3,JustWingIt,Hbhack,Looty,OWOWhatsThis,Leguardian,Rippsta,DrunkHanzo,Zaale,Zachnafein,DoritoStorm,DrPepper,NateWoman08,Dorado,1,3,85.75,0:58,Attack,7,Zen,,,2,Drunk hanzo throwing,Meh,,,,,,,,,,,
,,,,,,3,W,2904,2901,-3,JustWingIt,Hbhack,Looty,OWOWhatsThis,Leguardian,Rippsta,DrunkHanzo,Zaale,Zachnafein,DoritoStorm,DrPepper,NateWoman09,Dorado,2,1,71.94,,Defend,6.5,Zen,Ana,,2,,meh,,,,,,,,,,,
,,,2655,2633,-22,-1,L,2882,2865,-17,JustWingIt,Hbhack,OWOWhatsTHis,Xziko,WaddleWat,PumpKin,JJsingH07,DeepDutch,SmallZ,ArthauS14,Evantygf,Gunny,Oasis,5,2-3,wllwl,,CP,21,Zen,Lucio,,2,,Meh,,,,,,,,,,,
,,,2633,2611,-22,-2,L,2800,2811,11,JustWingIt,CeleryMan,Scubatom,Figgolo,Frolock,Gall,Shackalac,Karma,Callum,Holdyir,Cmos,Twistintits,Gibraltar,1,1,71.24,0,Attack,6,Zen,,,2,,Meh,,,,,,,,,,,
,,,,,,-2,L,2800,2811,11,JustWingIt,CeleryMan,Scubatom,Figgolo,Frolock,Gall,Shackalac,Karma,Callum,Holdyir,Cmos,Twistintits,Gibraltar,2,2,71.25,0:20,Defend,5,Mercy,,,2,Totally my fault,Tilted,,,,,,,,,,,
5/17/2017,18:00,,2611,2589,-22,-3,L,2964,2957,-7,JustWingIt,Hbhack,Looty,MemeGod,Kay,Phantom,Juiceman,Illusionzz,TheFuture,Bnb5550,ChemDawg,TheBeesKnees,Route 66,1,3,74.5,0:24,Defend,7,Zen,,,2,,Tilted,,,,,,,,,,,
,,,,,,-3,L,2964,2957,-7,JustWingIt,Hbhack,Looty,MemeGod,Kay,Phantom,Juiceman,Illusionzz,TheFuture,Bnb5550,ChemDawg,TheBeesKnees,Route 66,2,0,,0,Attack,4.5,Ana,,,2,,Tilted,,,,,,,,,,,
,,,2589,2556,-33,-4,L,2953,2954,1,JustWingIt,Hbhack,Looty,RipDisk,FilthyCasual,Brennan,Ennyacorns,Xazel,Skipper,Pelicant,Pizza,Thrillcrosby,Temple of Anubis,1,1,,0,Attack,8,Zen,Lucio,,1,,Tilted,,,,,,,,,,,
,,,,,,-4,L,2953,2954,1,JustWingIt,Hbhack,Looty,RipDisk,FilthyCasual,Brennan,Ennyacorns,Xazel,Skipper,Pelicant,Pizza,Thrillcrosby,Temple of Anubis,2,2,,6:20,Defend,2,Symmetra,,,1,,Tilted,,,,,,,,,,,
,,,2556,2577,21,1,W,2543,-,-,JustWingit,RafinHabs,Eastern,ComeyGate17,Nuc1earBacon,Velo,Atreaux,PublikDrunk,Coldrake,Rtytuyi,HappyFeet,Sneaky1234,Hanamura,1,0,,0,Defend,4,Zen,,,2,,Meh,,,,,,,,,,,
,,,,,,1,W,2543,-,-,JustWingit,RafinHabs,Eastern,ComeyGate18,Nuc1earBacon,Velo,Atreaux,PublikDrunk,Coldrake,Rtytuyi,HappyFeet,Sneaky1235,Hanamura,2,1,,2:41,Attack,2,Zen,,,2,,Meh,,,,,,,,,,,
,,,2577,2558,-19,-1,L,2781,2782,1,JustWingIt,Poke,Kendance,GrowlyWog,Pekenino,Kokweki,OPScrublord,Sirautist,FarQuaad,Vinforthewin,Dragon1562,Monobri,Lijang Tower,3,0-3,lll,,CP,11,Lucio,Zen,Mercy,2,Didn't even cap once,Tilted,,,,,,,,,,,
,,,2558,2536,-22,-2,L,2741,2750,9,JustWingIt,Poke,EnderFiro,MrOblivion,Basen,Deadwolf,BastionMain,Furigneus,Mythos,Xlaag,Aineo,MrTrashman,Hollywood,1,0,,0,Attack,4,Zen,,,1,,Tilted,,,,,,,,,,,
,,,,,,-2,L,2741,2750,9,JustWingIt,Poke,EnderFiro,MrOblivion,Basen,Deadwolf,BastionMain,Furigneus,Mythos,Xlaag,Aineo,MrTrashman,Hollywood,2,1,,3,Defend,1,Torbjorn,,,1,Rien fell way too early,Tilted,,,,,,,,,,,
,,,2536,2518,-18,-3,L,2717,2711,-6,JustWingIt,Poke,Pysyk,Dmxgeo,Sandman,DKevinPO3,Miguz,KickStart,Kithallak,CrunchyPoop,Baconbits,Evan,Oasis,3,0-3,lll,,CP,12,Mercy,,,2,,Tilted,,,,,,,,,,,
,22:48,,2518,2490,-28,-4,L,2543,2519,-24,JustWingit,Givnemorbiz,JuanSolo,Danklub,FudgeLobster,TacoMeat,FootGiggles,Skoom,RottenBanana,Rajio,Cheshire26,Keppy,Hanamura,1,2,,0,Defend,8.5,Mercy,,,2,,Tilted,,,,,,,,,,,
,,,,,,-4,L,2543,2519,-24,JustWingit,Givnemorbiz,JuanSolo,Danklub,FudgeLobster,TacoMeat,FootGiggles,Skoom,RottenBanana,Rajio,Cheshire26,Keppy,Hanamura,2,1,,0,Attack,8,Zen,,,2,Couldn't find shield gen,Tilted,,,,,,,,,,,
,,,2490,2456,-34,-5,L,2489,2485,-4,JustWingit,Reptar,KingNeck,Shu,Epitek,Yak,Clawedmantic,Kenc,RobotWizard,FrozenMoonJr,Crozier007,Didoudi,Lijang Tower,3,0-3,lll,,CP,17.5,Lucio,,,2,KingNeck was good caller,Not bad,,,,,,,,,,,
,,,2456,2456,0,0,Draw,2454,2481,27,JustWingIt,KingNeck,InitalDJohn,GloriusR,DurianPunch,GuessDanumba,Zyrushc,Hass,GudBoi,CuzTero,MrBoJangles,MrJingles50,Numbani,1,0,,0,Attack,4,Zen,Lucio,,2,Sucked,Tilted,,,,,,,,,,,
,,,,,,0,Draw,2454,2481,27,JustWingIt,KingNeck,InitalDJohn,GloriusR,DurianPunch,GuessDanumba,Zyrushc,Hass,GudBoi,CuzTero,MrBoJangles,MrJingles51,Numbani,2,0,,0,Defend,4,Torbjorn,,,2,,Tilted,,,,,,,,,,,
,,,2456,2426,-30,-6,L,2487,2485,-2,JustWingIt,KingNeck,Toll3y,Apollo,ItsKpezz,Kovaht,Manga,LPWNFace,Uuri,Raptor,LolImBlind,NickWreck,ilios,3,0-3,lll,,CP,12.5,Lucio,Mercy,,1,,Meh,,,,,,,,,,,
5/19/2017,13:30,,2426,2452,26,1,W,2414,2400,-14,JustWingit,Ani,Seva,ColdCase,Kleb,Mheil,Dweeb,Vyris,DreadHex,JforJimmy,Molo,Obnoxiuzz,ilios,3,3-0,www,,CP,16,Lucio,,,2,,Good,,,,,,,,,,,
,,,2452,2474,22,2,W,2435,2461,26,JustWingit,Sly,Seva,Ani,Letucan,RaynD811,SpaceiTP,Roalonly14,ArogantGamer,Luniere,Blizzzie,Cheezgrater,Numbani,1,0,,0,Defend,4.5,Ana,,,2,"Seva, Ani back!",Good,,,,,,,,,,,
,,,,,,2,W,2435,2461,26,JustWingit,Sly,Seva,Ani,Letucan,RaynD812,SpaceiTP,Roalonly15,ArogantGamer,Luniere,Blizzzie,Cheezgrater,Numbani,2,1,,0,Attack,5,Lucio,,,2,,Good,,,,,,,,,,,
,,,2474,2474,0,-1,L,2469,2456,-13,JustWingit,AngelFace,Citadel,Darkness826,BlastWave,NuNu,Snoopyyy,BronzePlays,Virus,Chuckkus,Lostkings,OhDeer,Route 66,1,2,71.31,0,Defend,8,-,,,2,Server Issue,Meh,,,,,,,,,,,
,,,,,,-1,L,2469,2456,-13,JustWingit,AngelFace,Citadel,Darkness826,BlastWave,NuNu,Snoopyyy,BronzePlays,Virus,Chuckkus,Lostkings,OhDeer,Route 66,2,-,-,-,-,-,-,,,2,Server Issue,Meh,,,,,,,,,,,
5/21/2017,19:30,,2474,2502,28,1,W,2478,2490,12,JustWingit,RyanPO93,Angel,Ys222,BlankTesla,Thing,Spindled,Michael,LostinVein,KillerDonut,poppyEyes,You,Nepal,5,3-2,wlwlw,,CP,21.5,Mercy,,,2,,Cool,4,2,1:18,1007,18280,11,,,14,38,
,,,2502,2535,33,2,W,2590,2596,6,JustWingit,Favonius,Demmushrooms,Darccyber,Nexu1n,RealHustler,Kihoon,Shampeh,Spinsie,Kristina,Archaics,ShadySpore,Gibraltar,1,3,88.69,0,Attack,9,Zen,,,2,,Meh,,,,,,,,,,,
,,,,,,2,W,2590,2596,6,JustWingit,Favonius,Demmushrooms,Darccyber,Nexu1n,RealHustler,Kihoon,Shampeh,Spinsie,Kristina,Archaics,ShadySpore,Gibraltar,2,3,88.69,:49,Defend,7,Mercy,,,2,,Nice,,,,,,,,,,,
,,,,,,2,W,2590,2596,6,JustWingit,Favonius,Demmushrooms,Darccyber,Nexu1n,RealHustler,Kihoon,Shampeh,Spinsie,Kristina,Archaics,ShadySpore,Gibraltar,3,1,67.42,0,Defend,Check,Mercy,,,2,,boo,,,,,,,,,,,
,,,,,,2,W,2590,2596,6,JustWingit,Favonius,Demmushrooms,Darccyber,Nexu1n,RealHustler,Kihoon,Shampeh,Spinsie,Kristina,Archaics,ShadySpore,Gibraltar,4,1,67.43,0,Attack,Check,Mercy,,,2,,Whew,12,5,3:33,6164,22778,15,,,17,34,
,,,2535,2511,-24,-1,L,2637,2644,7,JustWingit,Favonius,FycFinest,Farst,Vulkaro,Zuzu,Idek,Fakercn,Tinolabamba,Aztek,Kaharybois,Nordakia,Temple of Anubis,1,2,,2:15,Defend,6.5,Mercy,,,1,,Meh,,,,,,,,,,,
,,,,,,-1,L,2637,2644,7,JustWingit,Favonius,FycFinest,Farst,Vulkaro,Zuzu,Idek,Fakercn,Tinolabamba,Aztek,Kaharybois,Nordakia,Temple of Anubis,2,2,,1:00,Attack,8,Mercy,,,1,,Meh,,,,,,,,,,,
,,,,,,-1,L,2637,2644,7,JustWingit,Favonius,FycFinest,Farst,Vulkaro,Zuzu,Idek,Fakercn,Tinolabamba,Aztek,Kaharybois,Nordakia,Temple of Anubis,3,1,,0,Attack,2.5,Mercy,,,1,,Meh,,,,,,,,,,,
,,,,,,-1,L,2637,2644,7,JustWingit,Favonius,FycFinest,Farst,Vulkaro,Zuzu,Idek,Fakercn,Tinolabamba,Aztek,Kaharybois,Nordakia,Temple of Anubis,4,2,,0,Defend,Check,Mercy,,,1,,Meh,,,,,,,,,,,
,,,2511,2538,27,1,W,2597,2600,3,JustWingit,Favonius,Steakhouse,Aplphoonse,FudxGriff,Euxlarry,Marks,Duffexport,Dembawz,Ellimist,Bignesticle,ProfessorPee,Lijang Tower,4,3-1,wlww,,CP,17.5,Lucio,,,0,,Nice,22,7,3:04,5758,18333,9,17,6,3,20,
,,,2538,2511,-27,-1,L,2621,2649,28,JustWingit,Favonius,Steakhouse,MrGiggles,Hipposaurus,Varessa,Robbie,KimChiSmear,Unknown,Teddanson,Lynx,Scribble,Ilios,4,1-3,llwl,,CP,18,Lucio,,,0,Couldn't coordinate,Meh,,,,,,,,,,,
,,,2511,2532,21,1,W,2532,2510,-22,JustWingit,Firedrive,Ashgreninja,12B,Lemon,NightKnight,Tchoos,Kinxxan,Dren,Judge,Pocket,Skyaru,Eichenwalde,1,1,117.6,,Defend,7,Zen,,,0,,Good,,,,,,,,,,,
,,,,,,1,W,2532,2510,-22,JustWingit,Firedrive,Ashgreninja,12B,Lemon,NightKnight,Tchoos,Kinxxan,Dren,Judge,Pocket,Skyaru,Eichenwalde,2,2,117.61,3:23,Attack,5,Lucio,,,0,Somehow worked,Good,,,,,,,,,,,
,,,2532,2555,23,2,W,2528,2515,-13,JustWingit,Jluka,Ericth3red,Mythleft,Aegis,Ecin,Kalzard,Noxes,Trainingbot,Skywardriver,Audaylon,ZetaShackle,Volskaya Industries,1,0,,0,Defend,4,Zen,,,1,,Good,,,,,,,,,,,
,,,,,,2,W,2528,2515,-13,JustWingit,Jluka,Ericth3red,Mythleft,Aegis,Ecin,Kalzard,Noxes,Trainingbot,Skywardriver,Audaylon,ZetaShackle,Volskaya Industries,2,0,,2:55,Attack,1,Lucio,,,1,,Good,,,,,,,,,,,
,,,2555,2579,24,3,W,2531,2529,-2,JustWingit,Admiral,Akuma,redComrade,Stick4Brains,Opsijustksed,Morbid,AngstyFishes,Aaron,Zephyr,Chair,Ericth3red,Oasis,5,3-2,wllww,,CP,29,Lucio,,,2,Good genji,Good,39,24,7:06,12515,17534,20,23,5,2,21,
,,,2579,2610,31,4,W,2589,2586,-3,JustWingit,SodaKProud,LLLLLIIILL,NoobSauce,OPSIJustKSed,WeabooHunter,Smuxks,Plzard,WildCat,ChapDeyarn,Minktopus,Max,Ilios,5,3-2,wlwlw,,CP,19.5,Ana,Mercy,,2,Noobsauce and Plizard personal issues,Good,8,6,1:43,4062,14654,,,,,,
,,,2610,2610,0,-,-,2582,2581,-1,JustWingit,SodaKProud,ToastedPubes,AnggiModdi,Mimithy,BlueLavaa,OrsWiftChuck,Opsijustksed,Kimla,Thrillseeker,Jakknife,Miggz,Route 66,-,-,-,-,-,-,-,,,-,AnggiModdi left because no 2 healers,heh,,,,,,,,,,,
,,,2610,2585,-25,-1,L,2567,2578,11,JustWingit,SodaKProud,BootyDoo,Medusae,Eckenstine,Fly8888,Bruruu3,Morice,FaceTouch,KillingSmall,Jreniker,Soc,Route 66,1,0,,0,Attack,4,Mercy,,,0,Soda playing torb come on,Meh,,,,,,,,,,,
,,,,,,-1,L,2567,2578,11,JustWingit,SodaKProud,BootyDoo,Medusae,Eckenstine,Fly8889,Bruruu4,Morice,FaceTouch,KillingSmall,Jreniker,Soc,Route 66,2,1,,Check,Defend,Check,Mercy,,,0,,Kinda tilted,0,0,0:12,94,5032,6,,,0,1,
,,,2585,2563,-22,-2,L,2586,2609,23,JustWingit,SodaKProud,Jook,Thrust1cman,WMyselfSama,Dren,Pudge,Phorbik,Kaerinio,Bradchacho,Snafu,Thomasshelby,Temple of Anubis,1,2,,6:06,Defend,2,Mercy,,,0,Soda again.,Tilted,,,,,,,,,,,
,,,,,,-2,L,2586,2609,23,JustWingit,SodaKProud,Jook,Thrust1cman,WMyselfSama,Dren,Pudge,Phorbik,Kaerinio,Bradchacho,Snafu,Thomasshelby,Temple of Anubis,2,1,,0,Attack,8,Mercy,,,0,,Tilted,2,0,0:31,585,8280,9,,,2,14,
,,,2563,2589,26,1,W,2541,2551,10,JustWingit,Beefsock,Icarus,Sh4ggster,FireArcher,RicTron,Limbomber,MrDotCom169,Citadel,EbonClaw,Maestro,SlowQueaze,Hollywood,1,0,,0,Defend,4,Mercy,,,1,,Good,,,,,,,,,,,
,,,,,,1,W,2541,2551,10,JustWingit,Beefsock,Icarus,Sh4ggster,FireArcher,RicTron,Limbomber,MrDotCom170,Citadel,EbonClaw,Maestro,SlowQueaze,Hollywood,2,1,,0,Attack,2.5,Lucio,,,1,,Good,8,5,0:30,2423,8807,1,41,4,0,6,
,,,2589,2568,-21,-1,L,2581,2584,3,JustWingit,Loyalty,Figantro,Mimithy,Frantic,PimpingBunny,Gizmo2k,Karma,BeefSock,Icarius,Dapzero522,KingMann55,Dorado,1,0,83.44,0,Attack,4,Mercy,,,1,No Pushing power,Mehj,,,,,,,,,,,
,,,,,,-1,L,2581,2584,3,JustWingit,Loyalty,Figantro,Mimithy,Frantic,PimpingBunny,Gizmo2k,Karma,BeefSock,Icarius,Dapzero523,KingMann56,Dorado,2,1,83.45,2:52,Defend,1.5,Mercy,,,1,,Meh,0,0,0:32,745,5109,5,,,2,3,
,,,2568,2587,19,1,W,2582,2574,-8,JustWingit,Beefsock,Zeemsterlab,Buildmine,ShadeWDASQ,Vysil,Limbomber,MetalGuitr,Elemite,Mook,Pico,Script,Gibraltar,1,2,81.71,0,Attack,8,Mercy,,,2,Miss rezed,Meh,,,,,,,,,,,
,,,,,,1,W,2582,2574,-8,JustWingit,Beefsock,Zeemsterlab,Buildmine,ShadeWDASQ,Vysil,Limbomber,MetalGuitr,Elemite,Mook,Pico,Script,Gibraltar,2,2,79.28,,Defend,8.5,Mercy,,,2,,Whew,3,0,1:24,560,12531,15,,,7,25,
,,,2587,2587,0,-,-,2639,-,-,JustWingit,OWOWhatsthis,Watchful1,KillerQueen,AuxDady,Gibbro,Gioo,LoganCol,Zoro14,Humorist,Geno,Slideh,-,-,-,-,-,-,-,-,-,-,-,Leaver on their team,Meh,,,,,,,,,,,
,,,2587,2614,27,2,W,2635,2639,4,JustWingit,OWOWhatsthis,KillerQueen,Mrray,BomerKins,Endlessrain,Watchful1,Likearock012,ComboBreaker,Devyn,OnlyTracer,VenjFuldh,Lijang Tower,5,3-2,wllwww,,CP,22.5,Lucio,Ana,,1,Almost lost,Good,26,16,2:33,8890,16071,12,18,5,1,20,
,,,2614,2637,23,3,W,2670,2666,-4,JustWingit,OWOWhatsthis,WaterBottles,ODext3rmx,SneakyShot,Kimla,Dave,Majortom,ShrekDreck,Limp,Jewel,OaklandPeer,Volskaya Industries,1,2,,3:34,Attack,6.5,Ana,,,1,,Good,,,,,,,,,,,
,,,,,,3,W,2670,2666,-4,JustWingit,OWOWhatsthis,WaterBottles,ODext3rmx,SneakyShot,Kimla,Dave,Majortom,ShrekDreck,Limp,Jewel,OaklandPeer,Volskaya Industries,2,0,,0,Defend,8,Mercy,,,1,,Good,4,2,0:40,809,12741,5,,,9,11,
5/22/2017,23:30,,2637,2669,32,4,W,2629,2593,-36,JustWingit,SaltyDemon,Danko,Hackerfound,HydroCat,Mooskers,SkiddlyBum,MrStiickz,Empire,KnightValour,PaperKutz,Puh,Gibraltar,1,3,88.69,0,Attack,8.5,Zen,,,0,Mechanically the team was good!,Good,,,,,,,,,,,
,,,,,,4,W,2629,2593,-36,JustWingit,SaltyDemon,Danko,Hackerfound,HydroCat,Mooskers,SkiddlyBum,MrStiickz,Empire,KnightValour,PaperKutz,Puh,Gibraltar,2,0,59.41,0,Defend,4,Zen,,,0,,Good,35,24,1:48,11669,8865,5,24,16,46,44,
,,,2669,2703,34,5,W,2670,2613,-57,JustWingit,WowHeadCo,Desulu,Just2Fuss,Mr420,OutSomniac,InfernoHourus,Danielsan,DGMaka,Gironocum,Hesitate,Lotv,Oasis,5,3-2,wlwlw,,CP,18,Lucio,Zen,,3,Great team,Good,30,21,3:48,9363,12025,10,28,7,0,23,
,0:30,,2703,2680,-23,-1,L,2678,2725,47,JustWingit,Hayloplays,Mcchomps,APlatypus,Escuridao,SuperSonic,MMxzen,PistolPhip,Cactus,Sarnt,Lord,Psico,Lijang Tower,3,0-3,lll,,CP,14.5,Lucio,Mercy,,0,Couldnt' coordinate or kill pharah. Team ,Meh,8,6,2:38,5658,17724,10,,,9,12,
5/23/2017,21:00,,2680,2707,27,1,W,2652,2646,-6,JustWingit,Kill,Tiick,Itralde,Kheribus,Zari,Archangel,Crispduwang,Frerntendo64,Logota,Revarien,RogueOwl,Eichenwalde,1,0,,0,Defend,4,Symmetra,,,1,Server dropped 2 of them 1 of us,Meh,,,,,,,,,,,
,,,,,,1,W,2652,2646,-6,JustWingit,Kill,Tiick,Itralde,Kheribus,Zari,Archangel,Crispduwang,Frerntendo64,Logota,Revarien,RogueOwl,Eichenwalde,2,1,,3,Attack,1,Mercy,,,1,Server dropped 1 of us but we capped,Meh,10,1,0:08,3492,892,2,,,,,
,,,2707,2729,22,2,W,2710,2716,6,JustWingit,Malikay,Grozzen,Plato,ZanyDruid,Ace101,Scatman,Lezero,LordMilitant,Scourge,SwankyDanky,BattleSTag,Lijang Tower,4,3-1,lwww,,CP,13.5,Lucio,Torbjorn,,0,Server dropped one of theirs after 1st round,Meh,19,10,1:53,4126,8344,7,17,1,,,
,,,2729,2754,25,3,W,2711,2687,-24,JustWingit,Paradigm,SlimShimmy,Loafkin,Miclogic,Timbrand,Sairunavi,Kaboom,Blitz,Effy,BnetPlayer,LadyDoom,Route 66,1,3,74.5,1:23,Defend,7,Zen,,,1,,Good,,,,,,,,,,,
,,,,,,3,W,2711,2687,-24,JustWingit,Paradigm,SlimShimmy,Loafkin,Miclogic,Timbrand,Sairunavi,Kaboom,Blitz,Effy,BnetPlayer,LadyDoom,Route 66,2,3,74.5,1:00,Attack,8,Lucio,,,1,,Good,,,,,,,,,,,
,,,,,,3,W,2711,2687,-24,JustWingit,Paradigm,SlimShimmy,Loafkin,Miclogic,Timbrand,Sairunavi,Kaboom,Blitz,Effy,BnetPlayer,LadyDoom,Route 66,3,2,61.7,0,Attack,Check,Lucio,,,1,,Good,,,,,,,,,,,
,,,,,,3,W,2711,2687,-24,JustWingit,Paradigm,SlimShimmy,Loafkin,Miclogic,Timbrand,Sairunavi,Kaboom,Blitz,Effy,BnetPlayer,LadyDoom,Route 66,4,1,81.47,0,Defend,Check,Lucio,,,2,Talked more,Good,32,19,7:52,14292,22777,18,25,11,1,21,
,,,2754,2735,-19,-1,L,2748,2757,9,JustWingit,Truesy,Angry,Cybolt,ImHonor,Maximus,Cino,DeadlyQueso,FrostyDog,Arcanum,Douxette,XXBlaztoizxx,Dorado,1,2,68.37,0,Defend,8,Mercy,,,1,,Meh,,,,,,,,,,,
,,,,,,-1,L,2748,2757,9,JustWingit,Truesy,Angry,Cybolt,ImHonor,Maximus,Cino,DeadlyQueso,FrostyDog,Arcanum,Douxette,XXBlaztoizxx,Dorado,2,1,Check,0,Attack,8,Zen,Lucio,,2,Bastion and Mcree just got everyone,Meh,12,8,1:12,3985,13126,11,,,,,
,,,2735,2710,-25,-2,L,2732,2722,-10,JustWingit,Senzu,Axel,Fuffy,BigNag,Pokinsmot,Hando,Dambivert,ThingWeki,Rhondrashi,Finity,Zaddy,Gibraltar,1,3,88.69,4:20,Defend,4,Lucio,,,2,,Meh,,,,,,,,,,,
,,,,,,-2,L,2732,2722,-10,JustWingit,Senzu,Axel,Fuffy,BigNag,Pokinsmot,Hando,Dambivert,ThingWeki,Rhondrashi,Finity,Zaddy,Gibraltar,2,2,39.91,0,Attack,8,Zen,,,2,"Mercy pulled the cart to the checkpoint, that was fun.",Meh,3,2,0:39,1949,8644,12,,,1,12,
,,,2710,2694,-16,-3,L,2699,2704,5,JustWingit,GMCB,MyFaerieTale,DudeAbides,Sporn,Senzu,JordyMooCow,Illuminati,GodSpeed,Helios,Dozo,Dankmemelord,Ilios,3,0-3,lll,,CP,12.5,Lucio,,,1,,Tilted,1,0,0:31,455,11541,11,,,9,21,
,,,2694,2672,-22,-4,L,2700,2699,-1,JustWingit,Cyanide,ChainSaw,Ragnar,AsianFlow,CDSNutz,ChubbyChicks,YouPooed,KiloGramhrs,IronJb,Ravii,StrikingTJ4,Oasis,5,2-3,lwwll,,CP,Check,Lucio,,,1,,Tilted,28,21,6:37,11951,23096,16,26,7,10,7,
,,,2672,2701,29,1,W,2635,2644,9,JustWingit,TheYoyo,BrnDnvn,DrZoidBerg,Rewrz,Bye,Lost,FlyingTacoz,RobotWizard,Maissuuu,Dchaos,LordoFeij,Temple of Anubis,1,0,,0,Defend,4,Mercy,,,1,,Good,,,,,,,,,,,
,,,,,,1,W,2635,2644,9,JustWingit,TheYoyo,BrnDnvn,DrZoidBerg,Rewrz,Bye,Lost,FlyingTacoz,RobotWizard,Maissuuu,Dchaos,LordoFeij,Temple of Anubis,2,1,,1:42,Attack,2.5,Mercy,,,1,Bye was bming Dr was nice,Good,1,0,0:08,60,8578,2,,,3,13,
5/24/2017,,,2701,2726,25,2,W,2683,2691,8,JustWingit,Junic,SRBoris,FatChihuahua,Kumori,Valdor,CreamSoda,Yaboisaika,Pickles,Acero,JoeyB,Terry,Eichenwalde,1,2,65.63,0,Attack,8,Zen,Lucio,,2,,Good,,,,,,,,,,,
,,,,,,2,W,2683,2691,8,JustWingit,Junic,SRBoris,FatChihuahua,Kumori,Valdor,CreamSoda,Yaboisaika,Pickles,Acero,JoeyB,Terry,Eichenwalde,2,2,63.89,0,Defend,8,Mercy,,,2,,Good,15,4,2:13,6601,12732,14,,,,,
,,,2726,2750,24,3,W,2661,2702,41,JustWingit,Wenk,Hankhill,Edvanate,DoodleBob,Expireddice,Phoenix,JollyJedi,AAAAA,Overwatch,Machomadness,Uhlaf,Volskaya Industries,1,0,,0,Defend,4,Zen,Ana,,2,,Good,,,,,,,,,,,
,,,,,,3,W,2661,2702,41,JustWingit,Wenk,Hankhill,Edvanate,DoodleBob,Expireddice,Phoenix,JollyJedi,AAAAA,Overwatch,Machomadness,Uhlaf,Volskaya Industries,2,1,,0:38,Attack,3.5,Ana,,,2,,Good,11,2,0:07,4674,4795,5,61,,,,
